#Table: J/PASP/110/863/g5v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fp|      fd1
 4040.0| 0.854548| 0.008243| 0.000000| 0.000000| 0.861921| 0.847174| 0.000000
 4045.0| 0.818972| 0.032185| 0.000000| 0.000000| 0.790184| 0.847759| 0.000000
 4050.0| 0.854215| 0.006488| 0.000000| 0.000000| 0.860025| 0.848404| 0.000000
 4055.0| 0.836134| 0.000722| 0.000000| 0.000000| 0.836738| 0.835530| 0.000000
 4060.0| 0.802101| 0.008709| 0.000000| 0.000000| 0.794318| 0.809885| 0.000000
 4065.0| 0.789570| 0.002472| 0.000000| 0.000000| 0.791784| 0.787356| 0.000000
 4070.0| 0.803693| 0.018609| 0.000000| 0.000000| 0.820336| 0.787051| 0.000000
 4075.0| 0.824623| 0.010268| 0.000000| 0.000000| 0.833808| 0.815437| 0.000000
 4080.0| 0.858612| 0.000610| 0.000000| 0.000000| 0.858133| 0.859090| 0.000000
 4085.0| 0.907607| 0.015554| 0.000000| 0.000000| 0.921518| 0.893696| 0.000000
 4090.0| 0.921100| 0.021884| 0.000000| 0.000000| 0.940677| 0.901523| 0.000000
 4095.0| 0.879099| 0.004485| 0.000000| 0.000000| 0.875086| 0.883112| 0.000000
 4100.0| 0.811903| 0.049300| 0.000000| 0.000000| 0.767809| 0.855997| 0.000000
 4105.0| 0.827658| 0.015737| 0.000000| 0.000000| 0.813579| 0.841737| 0.000000
 4110.0| 0.877185| 0.030281| 0.000000| 0.000000| 0.904269| 0.850102| 0.000000
 4115.0| 0.909794| 0.041064| 0.000000| 0.000000| 0.946522| 0.873067| 0.000000
 4120.0| 0.915654| 0.025534| 0.000000| 0.000000| 0.938491| 0.892816| 0.000000
 4125.0| 0.905125| 0.010826| 0.000000| 0.000000| 0.914805| 0.895445| 0.000000
 4130.0| 0.879607| 0.001092| 0.000000| 0.000000| 0.878631| 0.880582| 0.000000
 4135.0| 0.880947| 0.022412| 0.000000| 0.000000| 0.900990| 0.860904| 0.000000
 4140.0| 0.880841| 0.032403| 0.000000| 0.000000| 0.909823| 0.851860| 0.000000
 4145.0| 0.872019| 0.013322| 0.000000| 0.000000| 0.883933| 0.860105| 0.000000
 4150.0| 0.888649| 0.009487| 0.000000| 0.000000| 0.897137| 0.880162| 0.000000
 4155.0| 0.891075| 0.009925| 0.000000| 0.000000| 0.882195| 0.899954| 0.000000
 4160.0| 0.915795| 0.006862| 0.000000| 0.000000| 0.921935| 0.909654| 0.000000
 4165.0| 0.924555| 0.019127| 0.000000| 0.000000| 0.941661| 0.907449| 0.000000
 4170.0| 0.897744| 0.000669| 0.000000| 0.000000| 0.897157| 0.898331| 0.000000
 4175.0| 0.871970| 0.017725| 0.000000| 0.000000| 0.856117| 0.887824| 0.000000
 4180.0| 0.871989| 0.006471| 0.000000| 0.000000| 0.866205| 0.877774| 0.000000
 4185.0| 0.860047| 0.008207| 0.000000| 0.000000| 0.852706| 0.867388| 0.000000
 4190.0| 0.860672| 0.003682| 0.000000| 0.000000| 0.863973| 0.857371| 0.000000
 4195.0| 0.855291| 0.002797| 0.000000| 0.000000| 0.857798| 0.852784| 0.000000
 4200.0| 0.845420| 0.016972| 0.000000| 0.000000| 0.830239| 0.860601| 0.000000
 4205.0| 0.883052| 0.000610| 0.000000| 0.000000| 0.883623| 0.882481| 0.000000
 4210.0| 0.923513| 0.015055| 0.000000| 0.000000| 0.936976| 0.910051| 0.000000
 4215.0| 0.925928| 0.002024| 0.000000| 0.000000| 0.924121| 0.927736| 0.000000
 4220.0| 0.904599| 0.019643| 0.000000| 0.000000| 0.887031| 0.922167| 0.000000
 4225.0| 0.833209| 0.066480| 0.000000| 0.000000| 0.773748| 0.892671| 0.000000
 4230.0| 0.839289| 0.017535| 0.000000| 0.000000| 0.823602| 0.854975| 0.000000
 4235.0| 0.838246| 0.006653| 0.000000| 0.000000| 0.844201| 0.832291| 0.000000
 4240.0| 0.850680| 0.012222| 0.000000| 0.000000| 0.861612| 0.839749| 0.000000
 4245.0| 0.874097| 0.000610| 0.000000| 0.000000| 0.874576| 0.873618| 0.000000
 4250.0| 0.864624| 0.053658| 0.000000| 0.000000| 0.816632| 0.912616| 0.000000
 4255.0| 0.877501| 0.060219| 0.000000| 0.000000| 0.823640| 0.931363| 0.000000
 4260.0| 0.873003| 0.050644| 0.000000| 0.000000| 0.827706| 0.918299| 0.000000
 4265.0| 0.866747| 0.019378| 0.000000| 0.000000| 0.849415| 0.884080| 0.000000
 4270.0| 0.816398| 0.040545| 0.000000| 0.000000| 0.780135| 0.852661| 0.000000
 4275.0| 0.810356| 0.036399| 0.000000| 0.000000| 0.777800| 0.842911| 0.000000
 4280.0| 0.841793| 0.013483| 0.000000| 0.000000| 0.829737| 0.853850| 0.000000
 4285.0| 0.836705| 0.030423| 0.000000| 0.000000| 0.809493| 0.863916| 0.000000
 4290.0| 0.812066| 0.039018| 0.000000| 0.000000| 0.777167| 0.846965| 0.000000
 4295.0| 0.762555| 0.035482| 0.000000| 0.000000| 0.730819| 0.794291| 0.000000
 4300.0| 0.678326| 0.051098| 0.000000| 0.000000| 0.632622| 0.724030| 0.000000
 4305.0| 0.635510| 0.040253| 0.000000| 0.000000| 0.599506| 0.671515| 0.000000
 4310.0| 0.641548| 0.029119| 0.000000| 0.000000| 0.615504| 0.667593| 0.000000
 4315.0| 0.767064| 0.054406| 0.000000| 0.000000| 0.815725| 0.718402| 0.000000
 4320.0| 0.858400| 0.064719| 0.000000| 0.000000| 0.916287| 0.800513| 0.000000
 4325.0| 0.845344| 0.035106| 0.000000| 0.000000| 0.813943| 0.876745| 0.000000
 4330.0| 0.904314| 0.017027| 0.000000| 0.000000| 0.889084| 0.919544| 0.000000
 4335.0| 0.905090| 0.022570| 0.000000| 0.000000| 0.884901| 0.925278| 0.000000
 4340.0| 0.845142| 0.075242| 0.000000| 0.000000| 0.777844| 0.912440| 0.000000
 4345.0| 0.876937| 0.032824| 0.000000| 0.000000| 0.847579| 0.906295| 0.000000
 4350.0| 0.907018| 0.014998| 0.000000| 0.000000| 0.893606| 0.920430| 0.000000
 4355.0| 0.930861| 0.020307| 0.000000| 0.000000| 0.912697| 0.949024| 0.000000
 4360.0| 0.965259| 0.009542| 0.000000| 0.000000| 0.956722| 0.973796| 0.000000
 4365.0| 0.988472| 0.011898| 0.000000| 0.000000| 0.999111| 0.977833| 0.000000
 4370.0| 0.957937| 0.001615| 0.000000| 0.000000| 0.959371| 0.956504| 0.000000
 4375.0| 0.913365| 0.006780| 0.000000| 0.000000| 0.907295| 0.919435| 0.000000
 4380.0| 0.873368| 0.011307| 0.000000| 0.000000| 0.863255| 0.883481| 0.000000
 4385.0| 0.826303| 0.040347| 0.000000| 0.000000| 0.790215| 0.862392| 0.000000
 4390.0| 0.863078| 0.001911| 0.000000| 0.000000| 0.864792| 0.861364| 0.000000
 4395.0| 0.895479| 0.020043| 0.000000| 0.000000| 0.913407| 0.877551| 0.000000
 4400.0| 0.911942| 0.008937| 0.000000| 0.000000| 0.919931| 0.903953| 0.000000
 4405.0| 0.906815| 0.029688| 0.000000| 0.000000| 0.880260| 0.933371| 0.000000
 4410.0| 0.954223| 0.006664| 0.000000| 0.000000| 0.948257| 0.960188| 0.000000
 4415.0| 0.973239| 0.008257| 0.000000| 0.000000| 0.965859| 0.980618| 0.000000
 4420.0| 0.986536| 0.007490| 0.000000| 0.000000| 0.979842| 0.993231| 0.000000
 4425.0| 0.994714| 0.005480| 0.000000| 0.000000| 0.989815| 0.999613| 0.000000
 4430.0| 0.993066| 0.011954| 0.000000| 0.000000| 0.982371| 1.003760| 0.000000
 4435.0| 0.989904| 0.021884| 0.000000| 0.000000| 0.970332| 1.009475| 0.000000
 4440.0| 1.015969| 0.001021| 0.000000| 0.000000| 1.015061| 1.016876| 0.000000
 4445.0| 1.016689| 0.005404| 0.000000| 0.000000| 1.011844| 1.021534| 0.000000
 4450.0| 1.009915| 0.009368| 0.000000| 0.000000| 1.001529| 1.018301| 0.000000
 4455.0| 0.972977| 0.037818| 0.000000| 0.000000| 0.939150| 1.006803| 0.000000
 4460.0| 0.959453| 0.038674| 0.000000| 0.000000| 0.924861| 0.994044| 0.000000
 4465.0| 0.990673| 0.000546| 0.000000| 0.000000| 0.990132| 0.991214| 0.000000
 4470.0| 1.012722| 0.008060| 0.000000| 0.000000| 1.019929| 1.005515| 0.000000
 4475.0| 1.047064| 0.014760| 0.000000| 0.000000| 1.060263| 1.033865| 0.000000
 4480.0| 1.049422| 0.017177| 0.000000| 0.000000| 1.034057| 1.064786| 0.000000
 4485.0| 1.067364| 0.021813| 0.000000| 0.000000| 1.047854| 1.086874| 0.000000
 4490.0| 1.069397| 0.030913| 0.000000| 0.000000| 1.041750| 1.097044| 0.000000
 4495.0| 1.072485| 0.033202| 0.000000| 0.000000| 1.042786| 1.102184| 0.000000
 4500.0| 1.097559| 0.016093| 0.000000| 0.000000| 1.083165| 1.111953| 0.000000
 4505.0| 1.128323| 0.000386| 0.000000| 0.000000| 1.128161| 1.128485| 0.000000
 4510.0| 1.132538| 0.012437| 0.000000| 0.000000| 1.121422| 1.143654| 0.000000
 4515.0| 1.115062| 0.034145| 0.000000| 0.000000| 1.084521| 1.145604| 0.000000
 4520.0| 1.096836| 0.035827| 0.000000| 0.000000| 1.064793| 1.128879| 0.000000
 4525.0| 1.051546| 0.054432| 0.000000| 0.000000| 1.002861| 1.100230| 0.000000
 4530.0| 1.017725| 0.063386| 0.000000| 0.000000| 0.961032| 1.074418| 0.000000
 4535.0| 1.034218| 0.032172| 0.000000| 0.000000| 1.005444| 1.062993| 0.000000
 4540.0| 1.058806| 0.008962| 0.000000| 0.000000| 1.050796| 1.066817| 0.000000
 4545.0| 1.050022| 0.031163| 0.000000| 0.000000| 1.022150| 1.077894| 0.000000
 4550.0| 1.045099| 0.047394| 0.000000| 0.000000| 1.002711| 1.087488| 0.000000
 4555.0| 1.069264| 0.027156| 0.000000| 0.000000| 1.044973| 1.093556| 0.000000
 4560.0| 1.098372| 0.002702| 0.000000| 0.000000| 1.095971| 1.100773| 0.000000
 4565.0| 1.100526| 0.014078| 0.000000| 0.000000| 1.087940| 1.113113| 0.000000
 4570.0| 1.114548| 0.014474| 0.000000| 0.000000| 1.101603| 1.127494| 0.000000
 4575.0| 1.117507| 0.019409| 0.000000| 0.000000| 1.100149| 1.134864| 0.000000
 4580.0| 1.089501| 0.042443| 0.000000| 0.000000| 1.051538| 1.127464| 0.000000
 4585.0| 1.066538| 0.044757| 0.000000| 0.000000| 1.026507| 1.106569| 0.000000
 4590.0| 1.062557| 0.023830| 0.000000| 0.000000| 1.041246| 1.083867| 0.000000
 4595.0| 1.057895| 0.017936| 0.000000| 0.000000| 1.041855| 1.073935| 0.000000
 4600.0| 1.068932| 0.017250| 0.000000| 0.000000| 1.053504| 1.084360| 0.000000
 4605.0| 1.095295| 0.017669| 0.000000| 0.000000| 1.079495| 1.111096| 0.000000
 4610.0| 1.120164| 0.023658| 0.000000| 0.000000| 1.099006| 1.141321| 0.000000
 4615.0| 1.128648| 0.036672| 0.000000| 0.000000| 1.095848| 1.161448| 0.000000
 4620.0| 1.137752| 0.030400| 0.000000| 0.000000| 1.110563| 1.164940| 0.000000
 4625.0| 1.130914| 0.026593| 0.000000| 0.000000| 1.107127| 1.154701| 0.000000
 4630.0| 1.116280| 0.026150| 0.000000| 0.000000| 1.092889| 1.139671| 0.000000
 4635.0| 1.093191| 0.039992| 0.000000| 0.000000| 1.057424| 1.128958| 0.000000
 4640.0| 1.083234| 0.048634| 0.000000| 0.000000| 1.039736| 1.126732| 0.000000
 4645.0| 1.087261| 0.047887| 0.000000| 0.000000| 1.044428| 1.130095| 0.000000
 4650.0| 1.082975| 0.053491| 0.000000| 0.000000| 1.035129| 1.130820| 0.000000
 4655.0| 1.080570| 0.045108| 0.000000| 0.000000| 1.040223| 1.120917| 0.000000
 4660.0| 1.081215| 0.019642| 0.000000| 0.000000| 1.063643| 1.098787| 0.000000
 4665.0| 1.046252| 0.028563| 0.000000| 0.000000| 1.020702| 1.071801| 0.000000
 4670.0| 1.033437| 0.021922| 0.000000| 0.000000| 1.013829| 1.053045| 0.000000
 4675.0| 1.055141| 0.002380| 0.000000| 0.000000| 1.057248| 1.053033| 0.000000
 4680.0| 1.056722| 0.015742| 0.000000| 0.000000| 1.042640| 1.070804| 0.000000
 4685.0| 1.067424| 0.027887| 0.000000| 0.000000| 1.042478| 1.092370| 0.000000
 4690.0| 1.066786| 0.036792| 0.000000| 0.000000| 1.033877| 1.099694| 0.000000
 4695.0| 1.058327| 0.028393| 0.000000| 0.000000| 1.032933| 1.083720| 0.000000
 4700.0| 1.029810| 0.024910| 0.000000| 0.000000| 1.007531| 1.052088| 0.000000
 4705.0| 1.010283| 0.016910| 0.000000| 0.000000| 0.995160| 1.025405| 0.000000
 4710.0| 1.017944| 0.005293| 0.000000| 0.000000| 1.013214| 1.022674| 0.000000
 4715.0| 1.045520| 0.000946| 0.000000| 0.000000| 1.044730| 1.046310| 0.000000
 4720.0| 1.083019| 0.002702| 0.000000| 0.000000| 1.085417| 1.080621| 0.000000
 4725.0| 1.090837| 0.014740| 0.000000| 0.000000| 1.077657| 1.104018| 0.000000
 4730.0| 1.063209| 0.046834| 0.000000| 0.000000| 1.021318| 1.105100| 0.000000
 4735.0| 1.052069| 0.043514| 0.000000| 0.000000| 1.013149| 1.090990| 0.000000
 4740.0| 1.060632| 0.022232| 0.000000| 0.000000| 1.040750| 1.080513| 0.000000
 4745.0| 1.087114| 0.000386| 0.000000| 0.000000| 1.087397| 1.086832| 0.000000
 4750.0| 1.097967| 0.009384| 0.000000| 0.000000| 1.089575| 1.106358| 0.000000
 4755.0| 1.098969| 0.026658| 0.000000| 0.000000| 1.075126| 1.122813| 0.000000
 4760.0| 1.085411| 0.040521| 0.000000| 0.000000| 1.049168| 1.121653| 0.000000
 4765.0| 1.048959| 0.060975| 0.000000| 0.000000| 0.994422| 1.103497| 0.000000
 4770.0| 1.055846| 0.032304| 0.000000| 0.000000| 1.026953| 1.084739| 0.000000
 4775.0| 1.084164| 0.001158| 0.000000| 0.000000| 1.085220| 1.083107| 0.000000
 4780.0| 1.100619| 0.002043| 0.000000| 0.000000| 1.098829| 1.102410| 0.000000
 4785.0| 1.095500| 0.038432| 0.000000| 0.000000| 1.061122| 1.129878| 0.000000
 4790.0| 1.104860| 0.046852| 0.000000| 0.000000| 1.062954| 1.146765| 0.000000
 4795.0| 1.118893| 0.027718| 0.000000| 0.000000| 1.094101| 1.143686| 0.000000
 4800.0| 1.103111| 0.027675| 0.000000| 0.000000| 1.078356| 1.127865| 0.000000
 4805.0| 1.095107| 0.022037| 0.000000| 0.000000| 1.075392| 1.114821| 0.000000
 4810.0| 1.098487| 0.017016| 0.000000| 0.000000| 1.083267| 1.113706| 0.000000
 4815.0| 1.105153| 0.017268| 0.000000| 0.000000| 1.089712| 1.120595| 0.000000
 4820.0| 1.101800| 0.024472| 0.000000| 0.000000| 1.079913| 1.123687| 0.000000
 4825.0| 1.087620| 0.031024| 0.000000| 0.000000| 1.059869| 1.115370| 0.000000
 4830.0| 1.072811| 0.030639| 0.000000| 0.000000| 1.045407| 1.100214| 0.000000
 4835.0| 1.071438| 0.020143| 0.000000| 0.000000| 1.053419| 1.089456| 0.000000
 4840.0| 1.072430| 0.017778| 0.000000| 0.000000| 1.056530| 1.088329| 0.000000
 4845.0| 1.071204| 0.020676| 0.000000| 0.000000| 1.052711| 1.089697| 0.000000
 4850.0| 1.055670| 0.026354| 0.000000| 0.000000| 1.032100| 1.079240| 0.000000
 4855.0| 1.012270| 0.040536| 0.000000| 0.000000| 0.976013| 1.048527| 0.000000
 4860.0| 0.939377| 0.073824| 0.000000| 0.000000| 0.873348| 1.005407| 0.000000
 4865.0| 0.920268| 0.055873| 0.000000| 0.000000| 0.870294| 0.970242| 0.000000
 4870.0| 0.955449| 0.006266| 0.000000| 0.000000| 0.949839| 0.961059| 0.000000
 4875.0| 0.981216| 0.000000| 0.000000| 0.000000| 0.981181| 0.981252| 0.000000
 4880.0| 1.024300| 0.006764| 0.000000| 0.000000| 1.030354| 1.018245| 0.000000
 4885.0| 1.038197| 0.016893| 0.000000| 0.000000| 1.023091| 1.053304| 0.000000
 4890.0| 1.023050| 0.057810| 0.000000| 0.000000| 0.971342| 1.074757| 0.000000
 4895.0| 1.054501| 0.031628| 0.000000| 0.000000| 1.026213| 1.082789| 0.000000
 4900.0| 1.080557| 0.003474| 0.000000| 0.000000| 1.077458| 1.083656| 0.000000
 4905.0| 1.065268| 0.018460| 0.000000| 0.000000| 1.048757| 1.081780| 0.000000
 4910.0| 1.064105| 0.014014| 0.000000| 0.000000| 1.051571| 1.076639| 0.000000
 4915.0| 1.053182| 0.014541| 0.000000| 0.000000| 1.040173| 1.066190| 0.000000
 4920.0| 1.026667| 0.029223| 0.000000| 0.000000| 1.000530| 1.052804| 0.000000
 4925.0| 1.025497| 0.020561| 0.000000| 0.000000| 1.007109| 1.043884| 0.000000
 4930.0| 1.059957| 0.015556| 0.000000| 0.000000| 1.073869| 1.046045| 0.000000
 4935.0| 1.056987| 0.002646| 0.000000| 0.000000| 1.054617| 1.059357| 0.000000
 4940.0| 1.054401| 0.024924| 0.000000| 0.000000| 1.032109| 1.076693| 0.000000
 4945.0| 1.075797| 0.014699| 0.000000| 0.000000| 1.062656| 1.088937| 0.000000
 4950.0| 1.079803| 0.013827| 0.000000| 0.000000| 1.067440| 1.092167| 0.000000
 4955.0| 1.078751| 0.012371| 0.000000| 0.000000| 1.067690| 1.089813| 0.000000
 4960.0| 1.059262| 0.032214| 0.000000| 0.000000| 1.030451| 1.088073| 0.000000
 4965.0| 1.084066| 0.006719| 0.000000| 0.000000| 1.078063| 1.090069| 0.000000
 4970.0| 1.082386| 0.012335| 0.000000| 0.000000| 1.071353| 1.093418| 0.000000
 4975.0| 1.084206| 0.009463| 0.000000| 0.000000| 1.075737| 1.092675| 0.000000
 4980.0| 1.066161| 0.020390| 0.000000| 0.000000| 1.047923| 1.084399| 0.000000
 4985.0| 1.023451| 0.051855| 0.000000| 0.000000| 0.977073| 1.069829| 0.000000
 4990.0| 1.035151| 0.020028| 0.000000| 0.000000| 1.017239| 1.053064| 0.000000
 4995.0| 1.044147| 0.006980| 0.000000| 0.000000| 1.050393| 1.037902| 0.000000
 5000.0| 1.012990| 0.014694| 0.000000| 0.000000| 0.999850| 1.026130| 0.000000
 5005.0| 0.983458| 0.038724| 0.000000| 0.000000| 0.948822| 1.018094| 0.000000
 5010.0| 0.997649| 0.018507| 0.000000| 0.000000| 0.981097| 1.014201| 0.000000
 5015.0| 0.998632| 0.018300| 0.000000| 0.000000| 0.982266| 1.014999| 0.000000
 5020.0| 0.993711| 0.029103| 0.000000| 0.000000| 0.967680| 1.019742| 0.000000
 5025.0| 1.012820| 0.014699| 0.000000| 0.000000| 0.999676| 1.025965| 0.000000
 5030.0| 1.024769| 0.006851| 0.000000| 0.000000| 1.018630| 1.030909| 0.000000
 5035.0| 1.031205| 0.002940| 0.000000| 0.000000| 1.028585| 1.033824| 0.000000
 5040.0| 1.004966| 0.035742| 0.000000| 0.000000| 0.972996| 1.036936| 0.000000
 5045.0| 1.004493| 0.043243| 0.000000| 0.000000| 0.965814| 1.043172| 0.000000
 5050.0| 1.030009| 0.025422| 0.000000| 0.000000| 1.007270| 1.052747| 0.000000
 5055.0| 1.037631| 0.027584| 0.000000| 0.000000| 1.012959| 1.062303| 0.000000
 5060.0| 1.059769| 0.008501| 0.000000| 0.000000| 1.052161| 1.067378| 0.000000
 5065.0| 1.057252| 0.010213| 0.000000| 0.000000| 1.048126| 1.066378| 0.000000
 5070.0| 1.031446| 0.034808| 0.000000| 0.000000| 1.000312| 1.062580| 0.000000
 5075.0| 1.032719| 0.032065| 0.000000| 0.000000| 1.004039| 1.061400| 0.000000
 5080.0| 1.019990| 0.050530| 0.000000| 0.000000| 0.974794| 1.065186| 0.000000
 5085.0| 1.025625| 0.050808| 0.000000| 0.000000| 0.980178| 1.071070| 0.000000
 5090.0| 1.053122| 0.022674| 0.000000| 0.000000| 1.032842| 1.073403| 0.000000
 5095.0| 1.057954| 0.012353| 0.000000| 0.000000| 1.046903| 1.069005| 0.000000
 5100.0| 1.028772| 0.036162| 0.000000| 0.000000| 0.996426| 1.061117| 0.000000
 5105.0| 1.030398| 0.029819| 0.000000| 0.000000| 1.003726| 1.057069| 0.000000
 5110.0| 1.032828| 0.032088| 0.000000| 0.000000| 1.004127| 1.061529| 0.000000
 5115.0| 1.053817| 0.020017| 0.000000| 0.000000| 1.035917| 1.071717| 0.000000
 5120.0| 1.059601| 0.021147| 0.000000| 0.000000| 1.040685| 1.078518| 0.000000
 5125.0| 1.038704| 0.038573| 0.000000| 0.000000| 1.004203| 1.073204| 0.000000
 5130.0| 1.023076| 0.035813| 0.000000| 0.000000| 0.991042| 1.055109| 0.000000
 5135.0| 1.016650| 0.018151| 0.000000| 0.000000| 1.000414| 1.032885| 0.000000
 5140.0| 0.998961| 0.020818| 0.000000| 0.000000| 0.980341| 1.017581| 0.000000
 5145.0| 0.988649| 0.027983| 0.000000| 0.000000| 0.963620| 1.013678| 0.000000
 5150.0| 0.994916| 0.022406| 0.000000| 0.000000| 0.974875| 1.014956| 0.000000
 5155.0| 1.002016| 0.007222| 0.000000| 0.000000| 0.995558| 1.008475| 0.000000
 5160.0| 0.989286| 0.005121| 0.000000| 0.000000| 0.993871| 0.984700| 0.000000
 5165.0| 0.930022| 0.017770| 0.000000| 0.000000| 0.914126| 0.945917| 0.000000
 5170.0| 0.850093| 0.061762| 0.000000| 0.000000| 0.794851| 0.905335| 0.000000
 5175.0| 0.849072| 0.033179| 0.000000| 0.000000| 0.819396| 0.878747| 0.000000
 5180.0| 0.896991| 0.024507| 0.000000| 0.000000| 0.918909| 0.875073| 0.000000
 5185.0| 0.874782| 0.019183| 0.000000| 0.000000| 0.857622| 0.891941| 0.000000
 5190.0| 0.912281| 0.007892| 0.000000| 0.000000| 0.905223| 0.919339| 0.000000
 5195.0| 0.943136| 0.005193| 0.000000| 0.000000| 0.938493| 0.947779| 0.000000
 5200.0| 0.970918| 0.002517| 0.000000| 0.000000| 0.968684| 0.973153| 0.000000
 5205.0| 0.978998| 0.018609| 0.000000| 0.000000| 0.962354| 0.995643| 0.000000
 5210.0| 0.983675| 0.035584| 0.000000| 0.000000| 0.951847| 1.015503| 0.000000
 5215.0| 1.003185| 0.030245| 0.000000| 0.000000| 0.976131| 1.030238| 0.000000
 5220.0| 1.019329| 0.019270| 0.000000| 0.000000| 1.002091| 1.036566| 0.000000
 5225.0| 1.009254| 0.029111| 0.000000| 0.000000| 0.983217| 1.035290| 0.000000
 5230.0| 0.986090| 0.052375| 0.000000| 0.000000| 0.939244| 1.032936| 0.000000
 5235.0| 1.011223| 0.029396| 0.000000| 0.000000| 0.984930| 1.037516| 0.000000
 5240.0| 1.038044| 0.015055| 0.000000| 0.000000| 1.024582| 1.051506| 0.000000
 5245.0| 1.051354| 0.018192| 0.000000| 0.000000| 1.035088| 1.067620| 0.000000
 5250.0| 1.054514| 0.019879| 0.000000| 0.000000| 1.036731| 1.072297| 0.000000
 5255.0| 1.045251| 0.012140| 0.000000| 0.000000| 1.034397| 1.056106| 0.000000
 5260.0| 1.027597| 0.005854| 0.000000| 0.000000| 1.032840| 1.022353| 0.000000
 5265.0| 0.962293| 0.027277| 0.000000| 0.000000| 0.937895| 0.986692| 0.000000
 5270.0| 0.919521| 0.054235| 0.000000| 0.000000| 0.871011| 0.968031| 0.000000
 5275.0| 0.954173| 0.024826| 0.000000| 0.000000| 0.931968| 0.976378| 0.000000
 5280.0| 1.000316| 0.006366| 0.000000| 0.000000| 0.994633| 1.006000| 0.000000
 5285.0| 1.015481| 0.027686| 0.000000| 0.000000| 0.990715| 1.040246| 0.000000
 5290.0| 1.053763| 0.010905| 0.000000| 0.000000| 1.044010| 1.063516| 0.000000
 5295.0| 1.052766| 0.019999| 0.000000| 0.000000| 1.034877| 1.070655| 0.000000
 5300.0| 1.029413| 0.043067| 0.000000| 0.000000| 0.990891| 1.067934| 0.000000
 5305.0| 1.038128| 0.030814| 0.000000| 0.000000| 1.010564| 1.065691| 0.000000
 5310.0| 1.055170| 0.014810| 0.000000| 0.000000| 1.041921| 1.068418| 0.000000
 5315.0| 1.059500| 0.012971| 0.000000| 0.000000| 1.047898| 1.071102| 0.000000
 5320.0| 1.053281| 0.013159| 0.000000| 0.000000| 1.041511| 1.065051| 0.000000
 5325.0| 1.012586| 0.038395| 0.000000| 0.000000| 0.978245| 1.046926| 0.000000
 5330.0| 0.977226| 0.051884| 0.000000| 0.000000| 0.930821| 1.023632| 0.000000
 5335.0| 1.009501| 0.000546| 0.000000| 0.000000| 1.009978| 1.009023| 0.000000
 5340.0| 1.015648| 0.002114| 0.000000| 0.000000| 1.017524| 1.013772| 0.000000
 5345.0| 1.024449| 0.013277| 0.000000| 0.000000| 1.012568| 1.036331| 0.000000
 5350.0| 1.040151| 0.026161| 0.000000| 0.000000| 1.016757| 1.063545| 0.000000
 5355.0| 1.060536| 0.021343| 0.000000| 0.000000| 1.041451| 1.079621| 0.000000
 5360.0| 1.070339| 0.007139| 0.000000| 0.000000| 1.063948| 1.076731| 0.000000
 5365.0| 1.041714| 0.020568| 0.000000| 0.000000| 1.023321| 1.060106| 0.000000
 5370.0| 1.006866| 0.040834| 0.000000| 0.000000| 0.970342| 1.043390| 0.000000
 5375.0| 1.021857| 0.017103| 0.000000| 0.000000| 1.006563| 1.037151| 0.000000
 5380.0| 1.036131| 0.005634| 0.000000| 0.000000| 1.031112| 1.041150| 0.000000
 5385.0| 1.037098| 0.009596| 0.000000| 0.000000| 1.028525| 1.045671| 0.000000
 5390.0| 1.041470| 0.001891| 0.000000| 0.000000| 1.043123| 1.039817| 0.000000
 5395.0| 1.010250| 0.011683| 0.000000| 0.000000| 0.999797| 1.020703| 0.000000
 5400.0| 0.990886| 0.006319| 0.000000| 0.000000| 0.985233| 0.996538| 0.000000
 5405.0| 0.971512| 0.009917| 0.000000| 0.000000| 0.962646| 0.980379| 0.000000
 5410.0| 0.970002| 0.011664| 0.000000| 0.000000| 0.959566| 0.980438| 0.000000
 5415.0| 0.996623| 0.002006| 0.000000| 0.000000| 0.998398| 0.994848| 0.000000
 5420.0| 1.015995| 0.002784| 0.000000| 0.000000| 1.018445| 1.013544| 0.000000
 5425.0| 1.014136| 0.012768| 0.000000| 0.000000| 1.002722| 1.025551| 0.000000
 5430.0| 1.011173| 0.017337| 0.000000| 0.000000| 0.995669| 1.026677| 0.000000
 5435.0| 1.009963| 0.012750| 0.000000| 0.000000| 0.998556| 1.021371| 0.000000
 5440.0| 1.021174| 0.003538| 0.000000| 0.000000| 1.024336| 1.018013| 0.000000
 5445.0| 1.015107| 0.008106| 0.000000| 0.000000| 1.007855| 1.022359| 0.000000
 5450.0| 1.016702| 0.018685| 0.000000| 0.000000| 0.999988| 1.033417| 0.000000
 5455.0| 1.028997| 0.016950| 0.000000| 0.000000| 1.013834| 1.044160| 0.000000
 5460.0| 1.036165| 0.011810| 0.000000| 0.000000| 1.025598| 1.046731| 0.000000
 5465.0| 1.024334| 0.015547| 0.000000| 0.000000| 1.010433| 1.038235| 0.000000
 5470.0| 1.020904| 0.002184| 0.000000| 0.000000| 1.018990| 1.022819| 0.000000
 5475.0| 1.007085| 0.001891| 0.000000| 0.000000| 1.005360| 1.008811| 0.000000
 5480.0| 0.995648| 0.008488| 0.000000| 0.000000| 0.988055| 1.003241| 0.000000
