#Table: J/PASP/110/863/g2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fs|       fk|      fd1|      fd2
 3295.0| 0.527556| 0.025334| 0.000000| 0.504102| 0.000000| 0.000000| 0.551011| 0.000000| 0.000000
 3300.0| 0.546023| 0.038722| 0.000000| 0.510174| 0.000000| 0.000000| 0.581872| 0.000000| 0.000000
 3305.0| 0.520585| 0.024564| 0.000000| 0.497844| 0.000000| 0.000000| 0.543327| 0.000000| 0.000000
 3310.0| 0.486423| 0.004645| 0.000000| 0.482124| 0.000000| 0.000000| 0.490721| 0.000000| 0.000000
 3315.0| 0.480614| 0.002381| 0.000000| 0.478409| 0.000000| 0.000000| 0.482820| 0.000000| 0.000000
 3320.0| 0.489229| 0.008718| 0.000000| 0.481157| 0.000000| 0.000000| 0.497300| 0.000000| 0.000000
 3325.0| 0.490994| 0.009719| 0.000000| 0.481996| 0.000000| 0.000000| 0.499993| 0.000000| 0.000000
 3330.0| 0.486301| 0.004450| 0.000000| 0.482182| 0.000000| 0.000000| 0.490421| 0.000000| 0.000000
 3335.0| 0.481693| 0.003720| 0.000000| 0.485139| 0.000000| 0.000000| 0.478247| 0.000000| 0.000000
 3340.0| 0.486673| 0.007204| 0.000000| 0.493344| 0.000000| 0.000000| 0.480003| 0.000000| 0.000000
 3345.0| 0.504988| 0.002000| 0.000000| 0.506835| 0.000000| 0.000000| 0.503142| 0.000000| 0.000000
 3350.0| 0.514405| 0.002650| 0.000000| 0.516859| 0.000000| 0.000000| 0.511951| 0.000000| 0.000000
 3355.0| 0.495205| 0.020817| 0.000000| 0.514477| 0.000000| 0.000000| 0.475932| 0.000000| 0.000000
 3360.0| 0.463719| 0.037910| 0.000000| 0.498817| 0.000000| 0.000000| 0.428621| 0.000000| 0.000000
 3365.0| 0.442079| 0.034759| 0.000000| 0.474260| 0.000000| 0.000000| 0.409899| 0.000000| 0.000000
 3370.0| 0.439565| 0.020073| 0.000000| 0.458149| 0.000000| 0.000000| 0.420981| 0.000000| 0.000000
 3375.0| 0.457055| 0.007150| 0.000000| 0.463674| 0.000000| 0.000000| 0.450436| 0.000000| 0.000000
 3380.0| 0.474676| 0.000264| 0.000000| 0.474441| 0.000000| 0.000000| 0.474912| 0.000000| 0.000000
 3385.0| 0.476897| 0.002477| 0.000000| 0.474603| 0.000000| 0.000000| 0.479191| 0.000000| 0.000000
 3390.0| 0.486304| 0.006702| 0.000000| 0.480099| 0.000000| 0.000000| 0.492510| 0.000000| 0.000000
 3395.0| 0.521697| 0.016916| 0.000000| 0.506037| 0.000000| 0.000000| 0.537357| 0.000000| 0.000000
 3400.0| 0.548605| 0.017473| 0.000000| 0.532427| 0.000000| 0.000000| 0.564782| 0.000000| 0.000000
 3405.0| 0.533998| 0.003256| 0.000000| 0.537010| 0.000000| 0.000000| 0.530985| 0.000000| 0.000000
 3410.0| 0.503882| 0.021244| 0.000000| 0.523551| 0.000000| 0.000000| 0.484214| 0.000000| 0.000000
 3415.0| 0.492031| 0.013561| 0.000000| 0.504587| 0.000000| 0.000000| 0.479476| 0.000000| 0.000000
 3420.0| 0.504248| 0.002715| 0.000000| 0.501723| 0.000000| 0.000000| 0.506773| 0.000000| 0.000000
 3425.0| 0.531607| 0.005456| 0.000000| 0.526555| 0.000000| 0.000000| 0.536659| 0.000000| 0.000000
 3430.0| 0.534239| 0.007944| 0.000000| 0.541591| 0.000000| 0.000000| 0.526888| 0.000000| 0.000000
 3435.0| 0.484743| 0.030610| 0.000000| 0.513083| 0.000000| 0.000000| 0.456403| 0.000000| 0.000000
